            ltccTrap  |                root  |Light Threshold Cerenkov Counter  |                                             0 0 0  |                                   0 0 0  | 110088   |              G4Trap  |500*mm 0*deg 0*deg 1700*mm 240*mm 2000*mm 0*deg 1700*mm 5*mm 1765*mm 0*deg  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s3_right_14  |   segment_hyp_s3_14  |LTCC Hyperbolic mirror right 14  |                            59.6*cm 379.25*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s3_left_14  |   segment_hyp_s3_14  |LTCC Hyperbolic mirror right 14  |                           -59.6*cm 379.25*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s3_14  |              ltccS3  |Light Threshold Cerenkov Counter HYP segment 14  |                                             0 0 0  |                  -57.06*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_14 - segment_hyp_subtract_box_14  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s5_right_14  |   segment_hyp_s5_14  |LTCC Hyperbolic mirror right 14  |                            59.6*cm 379.25*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s5_left_14  |   segment_hyp_s5_14  |LTCC Hyperbolic mirror right 14  |                           -59.6*cm 379.25*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s5_14  |              ltccS5  |Light Threshold Cerenkov Counter HYP segment 14  |                                             0 0 0  |                  -57.06*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_14 - segment_hyp_subtract_box_14  |                                                           0  |               C4F10  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s6_right_14  |   segment_hyp_s6_14  |LTCC Hyperbolic mirror right 14  |                            59.6*cm 379.25*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s6_left_14  |   segment_hyp_s6_14  |LTCC Hyperbolic mirror right 14  |                           -59.6*cm 379.25*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_14 - right_sbox_14  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s6_14  |              ltccS6  |Light Threshold Cerenkov Counter HYP segment 14  |                                             0 0 0  |                  -57.06*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_14 - segment_hyp_subtract_box_14  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
       hyperbolic_15  |                root  | LTCC Hyperbolic full shape 15  |                                             0 0 0  |                                   0 0 0  | 999999   |                Pgon  |45*deg 90*deg 1*counts 21*counts 14.2788950873296*cm 14.4694254979486*cm 14.6502488353865*cm 14.8197500481407*cm 14.975967019834*cm 15.1165037244261*cm 15.2384213040411*cm 15.3381033769109*cm 15.4110936734727*cm 15.4519089675504*cm 15.4538408262791*cm 15.4087795908502*cm 15.3071266051295*cm 15.1379045750537*cm 14.889214853884*cm 14.5491814166032*cm 14.1074000254902*cm 13.5566497170759*cm 12.8943325693014*cm 12.1230432065148*cm 11.25*cm 15.2788950873296*cm 15.4694254979486*cm 15.6502488353865*cm 15.8197500481407*cm 15.975967019834*cm 16.1165037244261*cm 16.2384213040411*cm 16.3381033769109*cm 16.4110936734727*cm 16.4519089675504*cm 16.4538408262791*cm 16.4087795908502*cm 16.3071266051295*cm 16.1379045750537*cm 15.889214853884*cm 15.5491814166032*cm 15.1074000254902*cm 14.5566497170759*cm 13.8943325693014*cm 13.1230432065148*cm 12.25*cm 0*cm 2.85828571428571*cm 5.71657142857143*cm 8.57485714285714*cm 11.4331428571429*cm 14.2914285714286*cm 17.1497142857143*cm 20.008*cm 22.8662857142857*cm 25.7245714285714*cm 28.5828571428571*cm 31.4411428571429*cm 34.2994285714286*cm 37.1577142857143*cm 40.016*cm 42.8742857142857*cm 45.7325714285714*cm 48.5908571428571*cm 51.4491428571429*cm 54.3074285714286*cm 57.1657142857143*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
       right_sbox_15  |                root  |LTCC Hyperbolic mirror right subtract box 15  |                               109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
        left_sbox_15  |                root  |LTCC Hyperbolic mirror left subtract box 15  |                              -109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  hyperbolix_rbox_15  |                root  |LTCC Hyperbolic mirror right minus right box 15  |                                             0 0 0  |                                   0 0 0  | 999999   |Operation: hyperbolic_15 - left_sbox_15  |                                                           0  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  segment_hyp_box_15  |                root  |Light Threshold Cerenkov Counter HYP Segment Box 15  |                                             0 0 0  |                                   0 0 0  | 880011   |                 Box  |                                123.224*cm 396.55*cm 9.35*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
segment_hyp_subtract_box_15  |                root  |Light Threshold Cerenkov Counter Segment Box to Subtract 15  |                                  0*cm -22*cm 0*mm  |                                   0 0 0  | 1100ff   |                 Box  |                                123.424*cm 396.55*cm 9.55*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s2_right_15  |   segment_hyp_s2_15  |LTCC Hyperbolic mirror right 15  |                            63.1*cm 374.55*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s2_left_15  |   segment_hyp_s2_15  |LTCC Hyperbolic mirror right 15  |                           -63.1*cm 374.55*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s2_15  |              ltccS2  |Light Threshold Cerenkov Counter HYP segment 15  |                                  0*cm  5*cm 10*cm  |                  -54.56*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_15 - segment_hyp_subtract_box_15  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s3_right_15  |   segment_hyp_s3_15  |LTCC Hyperbolic mirror right 15  |                            63.1*cm 374.55*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s3_left_15  |   segment_hyp_s3_15  |LTCC Hyperbolic mirror right 15  |                           -63.1*cm 374.55*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s3_15  |              ltccS3  |Light Threshold Cerenkov Counter HYP segment 15  |                                  0*cm  5*cm 10*cm  |                  -54.56*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_15 - segment_hyp_subtract_box_15  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s5_right_15  |   segment_hyp_s5_15  |LTCC Hyperbolic mirror right 15  |                            63.1*cm 374.55*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s5_left_15  |   segment_hyp_s5_15  |LTCC Hyperbolic mirror right 15  |                           -63.1*cm 374.55*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s5_15  |              ltccS5  |Light Threshold Cerenkov Counter HYP segment 15  |                                  0*cm  5*cm 10*cm  |                  -54.56*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_15 - segment_hyp_subtract_box_15  |                                                           0  |               C4F10  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s6_right_15  |   segment_hyp_s6_15  |LTCC Hyperbolic mirror right 15  |                            63.1*cm 374.55*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s6_left_15  |   segment_hyp_s6_15  |LTCC Hyperbolic mirror right 15  |                           -63.1*cm 374.55*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_15 - right_sbox_15  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s6_15  |              ltccS6  |Light Threshold Cerenkov Counter HYP segment 15  |                                  0*cm  5*cm 10*cm  |                  -54.56*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_15 - segment_hyp_subtract_box_15  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
       hyperbolic_16  |                root  | LTCC Hyperbolic full shape 16  |                                             0 0 0  |                                   0 0 0  | 999999   |                Pgon  |45*deg 90*deg 1*counts 22*counts 14.7573005904985*cm 14.907561077779*cm 15.0502435646914*cm 15.1841515951209*cm 15.3078399149472*cm 15.4195520146192*cm 15.5171403278579*cm 15.5979645166498*cm 15.6587627480933*cm 15.6954911607481*cm 15.7031289988909*cm 15.6754533672681*cm 15.6048019407217*cm 15.481869447736*cm 15.2956288497546*cm 15.0335271343297*cm 14.6821507386477*cm 14.2285187011051*cm 13.6619542550843*cm 12.9761060423481*cm 12.1703632113126*cm 11.25*cm 15.7573005904985*cm 15.907561077779*cm 16.0502435646914*cm 16.1841515951209*cm 16.3078399149472*cm 16.4195520146192*cm 16.5171403278579*cm 16.5979645166498*cm 16.6587627480933*cm 16.6954911607481*cm 16.7031289988909*cm 16.6754533672681*cm 16.6048019407217*cm 16.481869447736*cm 16.2956288497546*cm 16.0335271343297*cm 15.6821507386477*cm 15.2285187011051*cm 14.6619542550843*cm 13.9761060423481*cm 13.1703632113126*cm 12.25*cm 0*cm 2.95477272727273*cm 5.90954545454546*cm 8.86431818181818*cm 11.8190909090909*cm 14.7738636363636*cm 17.7286363636364*cm 20.6834090909091*cm 23.6381818181818*cm 26.5929545454545*cm 29.5477272727273*cm 32.5025*cm 35.4572727272727*cm 38.4120454545455*cm 41.3668181818182*cm 44.3215909090909*cm 47.2763636363636*cm 50.2311363636364*cm 53.1859090909091*cm 56.1406818181818*cm 59.0954545454546*cm 62.0502272727273*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
       right_sbox_16  |                root  |LTCC Hyperbolic mirror right subtract box 16  |                               109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
        left_sbox_16  |                root  |LTCC Hyperbolic mirror left subtract box 16  |                              -109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  hyperbolix_rbox_16  |                root  |LTCC Hyperbolic mirror right minus right box 16  |                                             0 0 0  |                                   0 0 0  | 999999   |Operation: hyperbolic_16 - left_sbox_16  |                                                           0  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  segment_hyp_box_16  |                root  |Light Threshold Cerenkov Counter HYP Segment Box 16  |                                             0 0 0  |                                   0 0 0  | 880011   |                 Box  |                                129.905*cm 391.12*cm 9.35*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
segment_hyp_subtract_box_16  |                root  |Light Threshold Cerenkov Counter Segment Box to Subtract 16  |                                  0*cm -22*cm 0*mm  |                                   0 0 0  | 1100ff   |                 Box  |                                130.105*cm 391.12*cm 9.55*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s2_right_16  |   segment_hyp_s2_16  |LTCC Hyperbolic mirror right 16  |                            64.8*cm 369.12*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s2_left_16  |   segment_hyp_s2_16  |LTCC Hyperbolic mirror right 16  |                           -64.8*cm 369.12*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s2_16  |              ltccS2  |Light Threshold Cerenkov Counter HYP segment 16  |                                  0*cm 10*cm 15*cm  |                  -52.03*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_16 - segment_hyp_subtract_box_16  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s3_right_16  |   segment_hyp_s3_16  |LTCC Hyperbolic mirror right 16  |                            64.8*cm 369.12*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s3_left_16  |   segment_hyp_s3_16  |LTCC Hyperbolic mirror right 16  |                           -64.8*cm 369.12*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s3_16  |              ltccS3  |Light Threshold Cerenkov Counter HYP segment 16  |                                  0*cm 10*cm 15*cm  |                  -52.03*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_16 - segment_hyp_subtract_box_16  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s5_right_16  |   segment_hyp_s5_16  |LTCC Hyperbolic mirror right 16  |                            64.8*cm 369.12*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s5_left_16  |   segment_hyp_s5_16  |LTCC Hyperbolic mirror right 16  |                           -64.8*cm 369.12*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s5_16  |              ltccS5  |Light Threshold Cerenkov Counter HYP segment 16  |                                  0*cm 10*cm 15*cm  |                  -52.03*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_16 - segment_hyp_subtract_box_16  |                                                           0  |               C4F10  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s6_right_16  |   segment_hyp_s6_16  |LTCC Hyperbolic mirror right 16  |                            64.8*cm 369.12*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s6_left_16  |   segment_hyp_s6_16  |LTCC Hyperbolic mirror right 16  |                           -64.8*cm 369.12*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_16 - right_sbox_16  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s6_16  |              ltccS6  |Light Threshold Cerenkov Counter HYP segment 16  |                                  0*cm 10*cm 15*cm  |                  -52.03*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_16 - segment_hyp_subtract_box_16  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
       hyperbolic_17  |                root  | LTCC Hyperbolic full shape 17  |                                             0 0 0  |                                   0 0 0  | 999999   |                Pgon  |45*deg 90*deg 1*counts 23*counts 13.7635969763824*cm 13.9263942333159*cm 14.083291235191*cm 14.2334180651412*cm 14.3757342118735*cm 14.5089874598297*cm 14.6316614101758*cm 14.7419083317399*cm 14.8374632280014*cm 14.9155342198499*cm 14.9726639017385*cm 15.0045569373287*cm 15.0058722532632*cm 14.9699864178098*cm 14.8887524975485*cm 14.752311565338*cm 14.5490658219421*cm 14.2659846301286*cm 13.8894484198375*cm 13.4067575855081*cm 12.8081597165791*cm 12.0888316963001*cm 11.25*cm 14.7635969763824*cm 14.9263942333159*cm 15.083291235191*cm 15.2334180651412*cm 15.3757342118735*cm 15.5089874598297*cm 15.6316614101758*cm 15.7419083317399*cm 15.8374632280014*cm 15.9155342198499*cm 15.9726639017385*cm 16.0045569373287*cm 16.0058722532632*cm 15.9699864178098*cm 15.8887524975485*cm 15.752311565338*cm 15.5490658219421*cm 15.2659846301286*cm 14.8894484198375*cm 14.4067575855081*cm 13.8081597165791*cm 13.0888316963001*cm 12.25*cm 0*cm 2.96460869565217*cm 5.92921739130435*cm 8.89382608695652*cm 11.8584347826087*cm 14.8230434782609*cm 17.787652173913*cm 20.7522608695652*cm 23.7168695652174*cm 26.6814782608696*cm 29.6460869565217*cm 32.6106956521739*cm 35.5753043478261*cm 38.5399130434783*cm 41.5045217391304*cm 44.4691304347826*cm 47.4337391304348*cm 50.398347826087*cm 53.3629565217391*cm 56.3275652173913*cm 59.2921739130435*cm 62.2567826086957*cm 65.2213913043478*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
       right_sbox_17  |                root  |LTCC Hyperbolic mirror right subtract box 17  |                               109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
        left_sbox_17  |                root  |LTCC Hyperbolic mirror left subtract box 17  |                              -109.25*cm 0*mm 0*cm  |                                   0 0 0  | 999999   |                 Box  |                                        100*cm 100*cm 100*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  hyperbolix_rbox_17  |                root  |LTCC Hyperbolic mirror right minus right box 17  |                                             0 0 0  |                                   0 0 0  | 999999   |Operation: hyperbolic_17 - left_sbox_17  |                                                           0  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
  segment_hyp_box_17  |                root  |Light Threshold Cerenkov Counter HYP Segment Box 17  |                                             0 0 0  |                                   0 0 0  | 880011   |                 Box  |                                136.286*cm 385.92*cm 9.35*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
segment_hyp_subtract_box_17  |                root  |Light Threshold Cerenkov Counter Segment Box to Subtract 17  |                                  0*cm -22*cm 0*mm  |                                   0 0 0  | 1100ff   |                 Box  |                                136.486*cm 385.92*cm 9.55*cm  |           Component  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s2_right_17  |   segment_hyp_s2_17  |LTCC Hyperbolic mirror right 17  |                              68*cm 363.92*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s2_left_17  |   segment_hyp_s2_17  |LTCC Hyperbolic mirror right 17  |                             -68*cm 363.92*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s2_17  |              ltccS2  |Light Threshold Cerenkov Counter HYP segment 17  |                                  0*cm 15*cm 20*cm  |                  -49.49*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_17 - segment_hyp_subtract_box_17  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s3_right_17  |   segment_hyp_s3_17  |LTCC Hyperbolic mirror right 17  |                              68*cm 363.92*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s3_left_17  |   segment_hyp_s3_17  |LTCC Hyperbolic mirror right 17  |                             -68*cm 363.92*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s3_17  |              ltccS3  |Light Threshold Cerenkov Counter HYP segment 17  |                                  0*cm 15*cm 20*cm  |                  -49.49*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_17 - segment_hyp_subtract_box_17  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s5_right_17  |   segment_hyp_s5_17  |LTCC Hyperbolic mirror right 17  |                              68*cm 363.92*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s5_left_17  |   segment_hyp_s5_17  |LTCC Hyperbolic mirror right 17  |                             -68*cm 363.92*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s5_17  |              ltccS5  |Light Threshold Cerenkov Counter HYP segment 17  |                                  0*cm 15*cm 20*cm  |                  -49.49*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_17 - segment_hyp_subtract_box_17  |                                                           0  |               C4F10  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
hyp_mirror_s6_right_17  |   segment_hyp_s6_17  |LTCC Hyperbolic mirror right 17  |                              68*cm 363.92*cm 0*cm  |                     0*deg -90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
hyp_mirror_s6_left_17  |   segment_hyp_s6_17  |LTCC Hyperbolic mirror right 17  |                             -68*cm 363.92*cm 0*cm  |                      0*deg 90*deg 0*deg  | aaffff   |Operation: hyperbolix_rbox_17 - right_sbox_17  |                                                           0  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   | mirror: ltcc_AlMgF2  |              mirror  |                                      no 
   segment_hyp_s6_17  |              ltccS6  |Light Threshold Cerenkov Counter HYP segment 17  |                                  0*cm 15*cm 20*cm  |                  -49.49*deg 0*deg 0*deg  | 00ff11   |Operation: segment_hyp_box_17 - segment_hyp_subtract_box_17  |                                                           0  |                  N2  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
