               mucal  |                root  |muon calorimeter mother volume  |                                             0 0 0  |                                   0 0 0  | a50021   |            Polycone  |0.0*deg 360*deg 2*counts 69.6707365417428*mm 69.6707365417428*mm 350.410161513775*mm 465.8802153517*mm 599.9*mm 800.1*mm  |              Vacuum  |                  no  |     1   |     1   |     1   |   0   |   1   |                  no  |                  no  |                                      no 
       crystal_49_35  |               mucal  |   crystal volume (h:49, v:35)  |                        292.5*mm 110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 35 
       crystal_49_36  |               mucal  |   crystal volume (h:49, v:36)  |                        292.5*mm 123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 36 
       crystal_49_37  |               mucal  |   crystal volume (h:49, v:37)  |                        292.5*mm 136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 37 
       crystal_49_38  |               mucal  |   crystal volume (h:49, v:38)  |                        292.5*mm 149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 38 
       crystal_49_39  |               mucal  |   crystal volume (h:49, v:39)  |                        292.5*mm 162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 39 
       crystal_50_16  |               mucal  |   crystal volume (h:50, v:16)  |                       305.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 16 
       crystal_50_17  |               mucal  |   crystal volume (h:50, v:17)  |                       305.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 17 
       crystal_50_18  |               mucal  |   crystal volume (h:50, v:18)  |                       305.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 18 
       crystal_50_19  |               mucal  |   crystal volume (h:50, v:19)  |                        305.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 19 
       crystal_50_20  |               mucal  |   crystal volume (h:50, v:20)  |                        305.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 20 
       crystal_50_21  |               mucal  |   crystal volume (h:50, v:21)  |                        305.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 21 
       crystal_50_22  |               mucal  |   crystal volume (h:50, v:22)  |                        305.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 22 
       crystal_50_23  |               mucal  |   crystal volume (h:50, v:23)  |                        305.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 23 
       crystal_50_24  |               mucal  |   crystal volume (h:50, v:24)  |                        305.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 24 
       crystal_50_25  |               mucal  |   crystal volume (h:50, v:25)  |                        305.5*mm -19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 25 
       crystal_50_26  |               mucal  |   crystal volume (h:50, v:26)  |                         305.5*mm -6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 26 
       crystal_50_27  |               mucal  |   crystal volume (h:50, v:27)  |                          305.5*mm 6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 27 
       crystal_50_28  |               mucal  |   crystal volume (h:50, v:28)  |                         305.5*mm 19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 28 
       crystal_50_29  |               mucal  |   crystal volume (h:50, v:29)  |                         305.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 29 
       crystal_50_30  |               mucal  |   crystal volume (h:50, v:30)  |                         305.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 50 iv manual 30 
